step,molindx,prediction_error,predicted_value,true_value,mae
3137,1541,3.3482,7.5858,10.9340,1.1515
3138,2546,3.2279,6.8744,10.1023,1.1070
3139,1911,3.1264,3.1264,0.0000,1.1314
3141,3306,3.6297,-3.7401,-7.3698,1.1335
3142,2619,3.2197,6.8833,3.6636,1.1249
3143,1349,3.1794,5.7442,2.5648,1.1219
3145,2834,3.1528,5.0406,1.8878,1.1100
3146,3326,3.3684,-4.5892,-7.9576,1.1079
3147,1171,3.2247,5.3042,2.0794,1.1347
3148,3347,3.1089,6.1046,2.9957,1.1205
3150,1238,3.3905,7.0680,3.6775,1.1127
3153,3263,3.2820,6.2432,9.5252,1.1231
3155,2943,3.2149,-1.6929,1.5220,1.1374
3159,861,3.5043,6.4409,2.9365,1.1246
3160,3494,3.1199,2.6562,-0.4637,1.1114
3163,4529,3.1828,2.8347,-0.3481,1.1754
3165,3168,3.1282,9.3185,6.1903,1.1503
3172,3691,3.1566,5.2360,2.0794,1.0811
3173,4071,3.1420,1.8587,-1.2834,1.1080
3175,2535,3.1426,6.9840,10.1266,1.0914
3176,292,3.1868,5.1720,1.9852,1.1286
3177,4424,3.1097,-1.4002,-4.5099,1.1056
3181,1480,3.1319,7.2202,10.3522,1.0826
3184,4028,3.3458,-3.0920,-6.4378,1.0784
3187,102,3.2714,9.4454,12.7169,1.0805
3188,3047,3.2074,6.0517,9.2591,1.0977
3190,2385,3.1684,6.1641,2.9957,1.1152
3192,1975,3.2041,7.5162,4.3121,1.1279
3193,2879,3.1855,5.5770,8.7625,1.0895
3195,4047,3.1185,4.2079,7.3265,1.0978
3196,4291,3.2931,6.2838,2.9907,1.1124
3200,1581,3.1170,5.5708,8.6878,1.1477
3201,4403,3.2217,6.5025,3.2808,1.1383
3204,2875,3.1385,2.8528,5.9913,1.0698
3207,3290,3.1529,-3.3360,-6.4888,1.1118
3209,4439,3.5887,-2.8366,-6.4253,1.1438
3211,2384,3.4127,9.9456,13.3582,1.0926
3212,4104,3.1378,-3.7701,-6.9079,1.1407
3213,4583,3.1591,2.6154,5.7745,1.1248
3218,2691,3.0993,8.3088,5.2095,1.1622
3219,1065,3.1986,4.2972,1.0986,1.0836
3223,4026,3.1844,-2.0500,-5.2344,1.1039
3230,1109,3.1130,9.7093,12.8223,1.1101
3233,3455,3.3362,5.7342,2.3980,1.1350
3236,936,3.2461,-2.7823,0.4638,1.0558
3237,1023,3.3136,6.3133,2.9998,1.0856
3241,3953,3.5819,-2.4095,-5.9915,1.0996
3242,1950,3.1446,-4.1314,-7.2759,1.0547
3244,1794,3.2968,6.6979,3.4011,1.1155
3246,2646,3.1475,9.3950,12.5425,1.0942
3250,1634,3.1973,5.9053,2.7080,1.1209
3259,2473,3.1432,9.3578,6.2146,1.0725
3265,1110,3.1174,6.9277,3.8103,1.1329
3267,1129,3.2990,3.9524,7.2513,1.0566
3268,90,3.1428,6.8540,3.7111,1.0615
3269,4401,3.1475,3.3492,6.4968,1.1025
3273,291,3.1129,7.8134,4.7005,1.0740
3275,3236,3.1982,-2.2914,-5.4897,1.0435
3277,1046,3.0994,7.6532,4.5538,1.1541
3280,3145,3.0966,3.3967,0.3001,1.0906
3284,3786,3.3322,3.1337,-0.1984,1.1129
3286,3205,3.0974,5.4197,8.5171,1.1221
3289,3035,3.1930,7.8935,4.7005,1.0540
3291,4204,3.1565,0.2460,-2.9105,1.0534
3294,229,3.2815,6.7272,10.0086,1.0727
3298,4060,3.4838,-2.4685,-5.9522,1.1462
3308,2117,3.1268,5.5155,2.3888,1.1185
3311,886,3.2716,7.3250,10.5967,1.0251
3321,164,3.2299,6.4080,3.1780,1.0671
3325,274,3.1668,7.2473,10.4141,1.0222
3329,4039,3.4556,6.5002,3.0445,1.1162
3332,3415,3.0997,6.1906,3.0909,1.1051
3333,4110,3.1830,5.8433,2.6603,1.1054
3335,137,3.1390,7.9265,4.7875,1.1239
3338,2715,3.1122,6.2032,3.0910,1.1286
3351,2766,3.2081,6.2039,2.9957,1.0988
3367,2573,3.2483,8.3779,11.6263,1.1208
3369,3914,3.7738,-2.0354,-5.8091,1.0621
3372,1032,3.1139,6.0964,9.2102,1.0095
3374,3601,3.1740,6.7294,3.5553,1.1164
3387,465,3.3730,8.8331,12.2061,1.1304
3391,2150,3.1635,2.8069,-0.3567,1.0991
3395,1230,3.1608,3.9292,7.0900,1.0861
3408,2799,3.1169,6.0821,2.9653,1.0648
3410,648,3.1054,7.7106,4.6052,1.0856
3416,2145,3.1752,-2.4251,-5.6003,1.0878
3417,2948,3.0925,6.5425,3.4500,1.0824
3418,139,3.1866,7.9838,11.1704,1.0861
3421,718,3.1066,7.7132,10.8198,1.0991
3425,4602,3.0982,2.6977,-0.4005,1.0543
3435,3410,3.2582,5.7677,2.5095,1.1070
3440,2721,3.2609,7.7498,4.4890,1.0857
3445,722,3.3426,2.5216,-0.8210,1.0748
3448,4230,3.3868,7.2786,3.8918,1.0585
3452,245,3.4366,5.9969,9.4335,1.1424
3466,829,3.3955,2.8687,-0.5268,1.0169
3468,395,3.1028,0.2930,3.3958,1.0857
3471,2839,3.1230,7.0838,3.9608,1.0825
3473,820,3.2177,6.1149,9.3326,1.0513
3479,690,3.1514,3.2467,0.0953,1.0444
3483,4122,3.1812,-0.8933,-4.0745,1.0941
3484,1263,3.2642,2.8226,6.0868,1.0621
3485,758,3.1556,3.1556,0.0000,1.0944
3502,1612,3.1007,5.4063,8.5070,1.1030
3509,2205,3.1464,2.8452,-0.3011,1.0985
3514,35,3.1025,5.5970,8.6995,1.1010
3518,331,3.2767,6.6268,9.9035,1.0631
3524,834,3.1846,7.4954,4.3108,1.0290
3527,1154,3.1067,6.7024,9.8092,1.0609
3529,2630,3.1333,5.6721,8.8054,1.0772
3542,3693,3.2407,-1.9807,-5.2214,1.1097
3555,4050,3.8610,-3.0172,-6.8782,1.0910
3556,3541,3.3502,5.9893,2.6391,1.1463
3557,3721,3.3247,-2.0570,-5.3817,1.0637
3558,1458,3.1216,0.9674,-2.1542,1.0609
3567,3945,3.4490,-0.9822,-4.4312,0.9963
3574,2102,3.2489,7.9402,4.6913,1.0753
3579,3309,3.2686,-1.1054,-4.3741,1.0453
3582,446,3.3812,1.0787,-2.3026,1.1081
3598,3704,3.2548,4.2627,1.0080,1.0897
3600,1985,3.2298,7.1810,3.9512,1.0733
3605,1724,3.1323,4.2762,7.4084,1.0737
3613,877,3.0959,4.0122,0.9163,1.1088
3620,3052,3.1236,6.7799,9.9035,1.0833
3641,368,2.9067,3.5998,0.6931,1.0647
3642,260,3.0647,5.4806,2.4159,1.1130
3643,4128,2.9698,3.2009,0.2311,1.1450
3644,2533,2.9610,2.9202,-0.0408,1.0951
3645,4447,2.8612,4.5772,7.4384,1.0584
3647,4289,2.9839,2.5834,-0.4005,1.1145
3648,3513,2.8724,9.0810,6.2086,1.0030
3649,2795,2.9820,6.0730,3.0910,1.1133
3650,517,3.0460,3.9927,7.0387,1.0906
3651,932,2.9479,9.3771,6.4291,1.1004
3652,4033,3.0023,8.2361,11.2385,1.1144
3653,403,3.2489,5.9503,9.1992,1.0801
3654,4332,2.8739,7.0651,4.1912,1.0453
3656,2278,3.0198,6.8910,3.8712,1.0276
3657,2995,3.0882,2.9157,6.0039,1.0637
3658,995,2.8055,5.3635,8.1691,1.0747
3659,1646,2.8876,6.3228,9.2103,1.0386
3661,1421,2.9052,4.0026,6.9078,1.0558
3662,3678,2.9019,5.4998,8.4016,1.0275
3663,3671,3.0625,5.9473,2.8848,1.0816
3664,3343,2.8505,3.4951,6.3456,1.0878
3665,2712,2.8252,7.5606,10.3858,1.0828
3666,1967,3.0442,6.1532,3.1090,1.0607
3667,2335,2.9047,5.5116,8.4163,1.0372
3669,2354,2.8135,7.5558,10.3693,1.1077
3670,2435,2.8978,8.6016,5.7038,1.0599
3671,1280,2.8600,7.2659,10.1260,1.0168
3672,100,2.9003,6.2765,9.1768,1.0826
3673,1518,2.9530,6.6494,3.6963,1.0316
3674,562,3.2448,5.7032,8.9480,1.1113
3675,2796,2.9831,6.7382,9.7213,1.0244
3676,3061,2.9736,4.5422,1.5686,1.1036
3678,1303,2.8255,2.8837,0.0583,1.0131
3679,3748,3.0975,4.0649,7.1624,1.0543
3680,1115,2.8461,8.7603,11.6063,1.0602
3681,913,2.9846,4.1055,7.0901,1.1381
3682,246,3.0026,2.8972,-0.1054,1.0238
3683,300,2.8463,7.1154,9.9616,1.0854
3684,2555,3.0332,7.5033,10.5365,1.0756
3685,933,2.9189,6.2186,9.1375,1.0406
3686,3282,2.9727,6.1245,9.0972,1.0729
3687,1897,2.9327,5.7849,8.7177,1.0644
3688,699,2.9141,5.9098,2.9957,1.0171
3689,4603,2.8394,3.2699,6.1093,1.0023
3690,4522,2.7979,2.7666,5.5645,1.0425
3691,3871,2.8772,2.0215,-0.8557,1.0697
3692,1664,2.9062,6.0031,8.9093,1.0712
3693,2254,2.8164,1.5081,-1.3083,1.0792
3695,235,3.1118,6.8067,9.9185,1.0095
3696,3616,2.9736,5.9891,3.0155,1.1019
3698,1601,2.9629,6.8136,9.7765,1.1352
3699,198,2.8342,5.7223,8.5564,1.0445
3700,2209,2.8012,2.0246,-0.7765,1.0617
3701,1494,2.9659,6.3671,3.4011,1.0355
3702,896,2.8240,4.4553,7.2793,1.1159
3703,2786,3.2330,6.9706,10.2036,1.0354
3704,4187,3.1840,1.2735,-1.9105,1.0782
3705,84,2.9521,-3.1628,-0.2107,1.0587
3706,1277,2.8498,6.1549,3.3051,1.0971
3707,4379,3.1600,1.8471,-1.3130,1.0886
3709,771,2.9053,8.8307,11.7361,1.0515
3710,1347,2.8503,7.7991,4.9488,1.0857
3711,184,2.9405,4.8426,1.9021,1.0865
3712,4578,3.1650,2.5888,-0.5763,1.0588
3713,3749,2.9876,7.8238,4.8363,1.0796
3714,1345,2.8792,5.0878,2.2086,0.9867
3715,2717,3.3825,4.9815,8.3640,1.0311
3716,2916,2.9123,7.3431,4.4308,1.0327
3717,3954,2.8103,5.4838,8.2941,1.0268
3719,2148,2.9098,3.1995,6.1093,1.0621
3720,3588,2.7848,4.0879,1.3030,1.0137
3721,2595,2.7912,6.8276,4.0364,1.0535
3722,773,2.8900,6.6228,3.7329,1.0302
3723,1283,2.8283,4.4382,1.6099,1.0367
3724,3707,2.8271,8.7566,5.9295,1.0767
3726,2027,2.9669,6.1851,3.2182,1.0896
3727,2484,3.0396,6.7285,3.6889,1.1657
3729,2978,3.2718,8.9343,12.2061,0.9850
3732,4265,2.8107,-0.0896,-2.9004,1.0520
3733,3716,3.0763,2.6505,5.7268,1.0840
3735,4615,2.9566,7.9605,5.0039,1.0575
3737,1542,2.8455,7.5728,4.7273,1.0863
3738,552,2.7977,8.7457,5.9480,1.0095
3739,3923,2.8160,1.9413,-0.8747,1.0526
3740,4011,2.8324,2.4614,-0.3711,1.0536
3741,3505,2.8549,6.1506,3.2958,1.0528
3742,2334,2.8114,6.3221,9.1335,1.0519
3743,4328,2.9056,3.5895,0.6839,1.0936
3744,1883,2.8990,-2.8451,-5.7441,1.0282
3746,1621,3.1109,5.2626,2.1518,1.0242
3749,3570,2.8503,2.8404,-0.0100,1.0255
3751,2360,2.8321,2.9325,5.7646,1.0132
3752,4495,2.8356,4.5747,7.4104,1.0049
3754,197,2.9409,-0.9527,1.9882,1.0922
3756,130,2.9784,6.7444,3.7660,1.0746
3757,4234,2.8502,2.8502,-0.0001,1.0360
3758,1572,2.8138,7.0171,9.8309,1.0462
3759,2024,3.0268,5.5368,2.5100,1.0401
3760,3634,3.1901,3.8832,0.6932,1.0724
3761,3169,3.0326,3.1820,6.2146,1.0652
3762,1896,2.8516,2.7351,-0.1165,1.1038
3763,1730,3.2766,3.0903,-0.1863,1.0291
3764,4125,2.8575,5.2828,8.1403,1.0532
3765,3216,2.9054,7.2229,4.3175,1.0102
3766,1088,2.9002,6.5902,3.6900,1.0453
3767,1060,2.9193,5.1165,2.1971,1.0592
3769,1872,2.7835,7.8711,5.0876,0.9716
3771,4126,2.8027,7.1008,9.9035,1.0455
3772,3774,2.9708,6.5261,3.5553,1.0287
3773,365,2.9265,5.9692,8.8958,1.0723
3776,3380,2.9044,6.7115,9.6158,1.0407
3777,488,3.0565,5.8635,2.8070,1.0137
3778,478,2.8337,6.7202,9.5539,1.0538
3779,4093,2.8171,4.0907,6.9078,0.9875
3781,1979,2.8181,5.6973,2.8792,1.0293
3782,4565,3.3322,3.5946,0.2624,1.0313
3785,2982,2.8665,4.2120,1.3455,1.0189
3787,3056,3.0844,3.0930,0.0085,1.0847
3788,806,3.0815,4.0931,1.0116,1.0392
3789,2126,3.2484,-2.2737,-5.5221,1.0453
3790,2273,3.0034,7.1625,10.1659,1.0048
3791,1200,2.8211,8.3921,11.2132,1.0093
3793,1703,3.4509,5.1395,8.5904,1.0830
3796,404,2.8290,6.1135,8.9425,1.0693
3800,3006,2.8881,3.7965,6.6846,1.0413
3801,1636,2.9091,4.6405,7.5496,1.0248
3802,1264,2.9377,5.1332,8.0709,1.0113
3805,2426,2.9090,2.2078,-0.7012,1.0543
3806,1804,2.8603,7.4654,4.6052,1.0956
3809,1919,2.8140,8.0014,5.1874,0.9751
3810,2649,2.8342,6.9285,4.0943,0.9994
3813,1775,3.0719,3.5107,0.4389,1.0444
3814,4085,2.8689,5.4339,2.5650,1.0105
3815,3767,2.8580,3.1655,0.3075,1.0597
3816,1050,2.9167,6.8313,3.9146,1.0384
3818,2022,2.7995,5.5722,2.7727,1.0916
3821,2276,2.7870,3.4897,6.2766,1.0180
3822,3243,2.9389,3.7432,6.6821,1.0327
3824,4072,2.8605,1.9442,-0.9163,1.0136
3827,4214,2.8111,5.6314,8.4425,1.0389
3829,4563,2.9692,-2.6304,-5.5996,1.0385
3834,423,2.8969,3.6283,0.7314,1.0081
3836,2667,2.8550,2.7099,-0.1450,0.9977
3838,1348,2.8600,2.5723,-0.2877,1.0449
3843,2481,2.8575,2.4305,-0.4270,1.0653
3845,811,2.9388,5.5784,8.5172,1.0142
3846,1367,2.8029,8.5073,5.7044,1.0944
3856,1102,2.8187,5.5001,8.3187,1.0178
3860,377,2.9658,5.7568,2.7911,1.0391
3861,30,2.9831,4.1274,1.1442,1.0247
3862,1318,3.1412,4.7706,1.6293,0.9662
3864,3765,2.8899,2.8899,0.0000,1.0303
3866,3479,3.1283,6.6918,9.8201,1.0605
3871,2833,2.8123,6.2136,3.4012,0.9601
3873,1467,2.8407,8.0367,5.1960,1.0365
3874,191,2.7931,4.7959,2.0028,1.0671
3879,2317,2.7831,5.7788,2.9957,1.0563
3881,3809,3.1035,-2.5660,-5.6694,1.0403
3884,3283,2.8987,3.6524,6.5511,1.0237
3887,1073,2.9240,8.0049,5.0809,1.0414
3895,3189,2.8400,4.3729,1.5329,0.9919
3897,4258,2.9696,8.2680,5.2983,1.0577
3899,3325,2.8862,6.2875,3.4014,1.0398
3905,1722,2.7946,6.4157,9.2103,1.0336
3906,4285,2.8026,7.7214,10.5241,0.9895
3907,83,2.9006,7.7682,4.8676,1.0781
3908,3876,2.8639,-3.3507,-6.2146,0.9532
3915,4507,3.1006,7.9815,11.0821,1.0074
3916,3655,2.8226,7.6824,4.8598,1.0109
3919,3892,2.9906,-2.4552,-5.4459,1.0144
3921,4119,3.3124,-2.6821,-5.9946,0.9923
3923,4470,2.8425,1.2819,-1.5607,1.0196
3927,4307,2.8090,2.9754,0.1663,0.9829
3929,745,2.9767,5.3283,2.3516,1.0033
3931,393,2.8307,6.1489,8.9796,0.9668
3934,1988,2.9687,1.9470,-1.0216,0.9566
3935,782,2.8148,2.3034,-0.5115,0.9864
3936,3470,2.8541,3.1692,0.3150,1.0103
3937,804,2.9165,4.8614,1.9449,1.0385
3938,482,2.9147,6.2469,3.3322,1.0200
3942,3989,3.0221,5.5870,2.5650,1.0358
3944,3994,2.8804,3.0628,0.1824,1.0639
3954,1769,2.7868,3.4678,6.2547,1.0174
3964,4190,2.8451,3.0613,0.2162,1.0317
3970,863,2.7961,4.0603,6.8564,0.9726
3971,4148,2.8469,6.3068,9.1538,1.0512
3977,2478,2.9510,4.7915,1.8405,0.9891
3978,1070,2.8498,7.4287,10.2785,1.0203
3987,3286,2.7930,5.6825,8.4755,1.0078
3994,176,2.8246,9.2012,12.0258,1.0032
3997,2410,2.8403,6.1361,3.2958,1.0349
4000,4120,2.8009,5.9364,8.7374,0.9702
4006,4323,2.8373,2.5888,-0.2485,1.0360
4013,4430,2.7888,1.4456,-1.3432,1.0217
4015,593,2.8228,-8.1024,-10.9251,0.9881
4016,1565,2.8984,0.4904,-2.4080,0.9966
4017,479,2.8085,9.2922,12.1007,1.0445
4027,1484,2.8883,7.8989,5.0107,1.0062
4032,4242,2.7893,5.0854,7.8747,1.0467
4034,1823,2.9552,1.9202,-1.0350,1.0285
4035,1718,2.7849,4.8159,7.6009,1.0202
4037,4213,3.0349,-1.6321,-4.6670,1.0522
4039,2565,2.8397,8.5339,11.3736,1.0287
4042,4257,2.8966,3.4844,0.5878,0.9852
4045,2219,2.8943,4.1089,7.0031,1.0360
4050,252,2.8450,6.1232,8.9683,1.0021
4052,1512,2.7863,6.7142,3.9279,0.9720
4054,3338,2.9931,6.8432,3.8502,1.0251
4071,2939,2.8732,3.0192,5.8924,0.9648
4075,2917,3.0018,2.4910,-0.5108,0.9817
4084,1190,2.8206,7.4950,10.3156,1.0330
4089,2350,2.8389,4.1391,1.3002,0.9886
4091,899,3.0079,3.1233,6.1312,1.0454
4092,3816,2.8931,0.3420,-2.5511,0.9875
4094,4304,2.7923,8.4592,11.2516,1.0283
4096,186,2.9018,8.0313,10.9331,0.9871
4108,1955,2.8429,5.3471,8.1900,1.0168
4120,3950,2.8415,7.2851,10.1266,0.9946
4123,4262,2.8013,-0.4951,-3.2964,0.9715
4124,3406,2.8585,4.1456,7.0041,1.0381
4132,4094,2.9227,5.8296,2.9069,0.9757
4133,2541,2.8672,8.3765,11.2437,0.9681
4143,2204,2.7801,2.0870,-0.6931,1.0226
4145,1296,2.9468,6.3835,9.3303,0.9394
4146,2734,2.8719,7.7012,4.8293,1.0277
4147,2177,3.0003,-2.4573,-5.4576,0.9888
4153,4272,2.8477,-0.0527,-2.9004,1.0162
4165,3226,2.7879,2.8741,0.0862,0.9974
4166,3066,2.8062,6.5085,9.3147,0.9767
4174,4176,2.7796,6.8839,4.1043,1.0076
4195,2280,2.6187,7.4062,4.7875,0.9968
4196,1216,2.6683,6.4426,3.7744,0.9823
4197,356,2.5826,7.2375,9.8201,1.0198
4198,4008,2.5461,2.7522,5.2983,0.9879
4199,4199,2.7348,3.8711,6.6059,0.9630
4200,4020,2.6062,7.5204,10.1266,1.0068
4201,2299,2.5949,7.1102,9.7050,0.9906
4202,732,2.6836,5.8784,3.1948,0.9816
4203,207,2.5730,5.1413,7.7142,0.9781
4204,2828,2.6509,8.6733,11.3242,0.9914
4205,3013,2.6849,0.2769,-2.4080,0.9942
4206,2063,2.7055,8.5204,11.2259,0.9730
4207,4226,2.6951,5.8221,8.5172,1.0537
4208,1851,2.6398,5.9722,3.3324,0.9948
4209,2762,2.5715,-0.3850,-2.9565,0.9717
4210,2894,2.7442,0.3475,-2.3967,0.9608
4211,3229,2.5126,2.5126,0.0000,1.0287
4212,3200,2.6640,6.2775,3.6135,0.9366
4213,1509,2.5559,2.6512,0.0953,0.9685
4214,4492,2.5569,1.2565,-1.3004,1.0103
4215,1577,2.6020,5.7409,8.3428,0.9606
4216,2227,2.6602,7.1380,9.7982,1.0254
4217,1891,2.7704,6.9938,9.7642,0.9847
4218,79,2.5416,9.2715,11.8130,0.9885
4219,3670,2.7002,3.3996,0.6994,1.0107
4220,4096,2.5400,-1.2323,-3.7723,0.9694
4221,1503,2.5269,2.5269,0.0000,0.9935
4222,4568,2.7914,5.2477,8.0392,0.9596
4223,791,2.5801,3.6345,6.2146,1.0061
4225,1009,2.6191,5.2593,2.6402,1.0280
4226,819,2.6050,6.1603,3.5553,0.9709
4227,1604,2.5245,8.8259,11.3504,0.9663
4228,3831,2.6875,6.3195,9.0070,0.9726
4229,2231,2.5879,7.4165,4.8285,0.9967
4230,3760,2.6470,6.3775,3.7305,0.9323
4231,1033,2.7697,7.9345,5.1648,0.9573
4232,2094,2.7317,0.1226,-2.6091,1.0066
4233,16,2.9413,6.8667,9.8080,0.9752
4234,1997,2.6622,0.6961,-1.9661,1.0155
4235,2368,2.8290,2.9701,5.7991,1.0150
4236,4381,2.5511,-2.2166,-4.7677,0.9532
4237,528,2.5598,9.3037,11.8636,0.9911
4238,2856,2.7332,6.4772,9.2103,0.9704
4239,2105,2.7562,3.6927,6.4489,0.9389
4240,3034,2.6357,7.7378,10.3735,0.9857
4241,1124,2.5979,7.6152,5.0173,0.9651
4242,3043,2.5141,8.4996,11.0137,0.9985
4243,166,2.6109,9.1252,11.7360,1.0036
4244,1611,2.7597,4.4844,7.2441,0.9863
4245,352,2.7261,5.4408,2.7147,1.0392
4246,596,2.6911,-0.9128,1.7783,0.9408
4247,635,2.6960,5.7357,3.0398,0.9625
4249,992,2.5817,4.9796,2.3979,1.0309
4250,3654,2.5604,4.2468,1.6864,0.9405
4251,2629,2.6203,7.5064,10.1266,1.0024
4252,979,2.5604,7.1747,9.7351,0.9893
4253,1036,2.5620,7.2623,4.7003,0.9637
4254,1913,2.6541,8.5844,11.2385,1.0184
4255,14,2.5536,6.7877,4.2341,0.9903
4256,1274,2.6302,7.8923,10.5225,0.9639
4257,815,2.5433,5.8391,3.2958,0.9762
4258,1414,2.5906,5.0591,7.6497,0.9877
4259,2081,2.5812,6.2242,8.8054,0.9715
4260,1170,2.5166,-6.7535,-9.2701,1.0105
4261,2141,2.6710,-0.0948,-2.7658,0.9672
4262,4369,2.7413,-0.3598,-3.1011,0.9376
4263,23,2.5677,7.4575,4.8898,1.0145
4264,3106,2.5906,4.4469,1.8563,0.9612
4265,2371,2.9455,-0.0911,-3.0366,0.9669
4266,2210,2.6013,4.1698,1.5685,0.9607
4268,4040,2.5223,5.6552,8.1775,0.9862
4269,3490,2.5794,6.5478,3.9684,0.9820
4270,3955,2.5151,6.1581,3.6431,0.9568
4271,1300,2.6121,4.6815,2.0694,0.9570
4275,1732,2.7384,3.3801,0.6417,0.9995
4276,915,2.6646,8.2993,10.9640,0.9778
4277,2376,2.7257,4.9660,7.6917,1.0029
4278,1798,2.5661,6.9726,9.5387,0.9876
4279,3529,2.5453,6.7873,9.3326,1.0022
4280,82,2.7682,8.3881,11.1562,0.9982
4281,305,2.5628,5.5883,8.1511,0.9382
4282,1266,2.5391,6.4837,3.9445,0.9931
4283,1765,2.6066,0.2315,-2.3752,0.9752
4284,110,2.5949,7.3485,4.7536,0.9688
4285,2768,2.6950,0.3547,-2.3403,0.9454
4287,698,2.5434,3.1603,5.7038,0.9300
4288,4059,2.5292,8.0625,10.5916,0.9513
4290,821,2.5940,4.8731,7.4672,0.9682
4291,2800,2.6359,2.7686,5.4045,0.9731
4292,4223,2.6959,2.7552,5.4510,0.9897
4293,286,2.5451,8.7607,6.2156,0.9932
4294,1195,3.0710,0.5699,-2.5011,0.9407
4295,1853,2.6065,3.3046,5.9111,1.0410
4297,3988,2.5565,-0.5357,-3.0922,0.9719
4299,2457,2.7827,0.4032,-2.3795,0.9582
4300,2708,2.8193,4.0132,1.1939,0.9722
4302,823,2.6398,6.8529,4.2131,0.9783
4304,581,2.6064,7.4963,10.1027,0.9869
4305,737,2.6715,7.2766,4.6052,0.9388
4306,1696,2.5923,2.3832,4.9756,0.9703
4308,2222,2.5886,3.7200,1.1314,1.0015
4309,813,2.5380,-0.7171,-3.2550,1.0034
4311,2088,2.6160,7.2211,4.6052,0.9546
4312,4159,2.5502,5.7438,8.2939,0.9474
4313,44,2.5909,7.5864,10.1773,0.9904
4314,4557,2.5363,7.4779,4.9416,1.0142
4315,740,2.5582,5.7771,3.2189,0.9697
4316,1038,2.5920,6.5040,3.9120,0.9882
4318,669,2.6525,8.2509,5.5984,0.9781
4319,202,2.6421,5.1017,2.4596,0.9940
4320,1222,2.5744,6.8427,4.2683,0.9678
4321,3615,2.7510,4.7670,2.0160,0.9747
4325,1472,2.5405,7.8732,5.3327,0.9654
4326,1637,2.5439,5.9360,3.3922,0.9927
4329,3156,2.5693,1.2222,-1.3471,0.9720
4335,3348,2.5780,4.0864,6.6644,0.9489
4336,912,2.6667,7.7584,10.4252,0.9684
4338,1528,2.5498,6.8425,9.3924,0.9826
4340,3966,2.5520,6.9207,9.4727,0.9586
4341,3109,2.5501,8.0466,10.5966,0.9686
4342,1553,2.5307,4.2272,1.6965,0.9695
4343,4212,2.6140,5.7287,8.3427,0.9524
4344,2976,2.5265,4.4324,1.9060,0.9220
4346,2732,2.6733,7.9455,10.6189,0.9802
4347,3902,2.5298,3.3564,5.8861,0.9081
4348,668,2.6830,2.8314,0.1484,0.9723
4349,2613,2.5152,3.2077,0.6925,0.9940
4351,1938,2.5706,7.7384,10.3090,0.9777
4352,1846,2.5293,0.7515,-1.7779,0.9844
4355,977,2.5552,7.3483,9.9035,0.9334
4356,506,2.5986,5.9863,8.5848,1.0024
4357,1451,2.5060,5.3440,2.8379,0.9514
4358,1181,2.5072,5.5022,2.9951,0.9854
4359,3160,2.6277,8.1490,5.5213,0.9192
4362,3660,2.6314,5.1933,7.8247,0.9384
4365,3299,2.5562,4.9111,7.4674,0.9420
4366,4191,2.6422,7.3517,4.7095,0.9582
4368,2252,2.6035,2.4717,5.0752,0.9395
4369,4548,2.7600,0.0523,-2.7077,0.9972
4372,523,2.5656,-0.9364,1.6292,0.9210
4373,1917,2.6123,5.7650,3.1527,0.9711
4375,4437,2.7310,1.1213,3.8523,0.9514
4378,1966,2.5193,8.4280,10.9473,0.8981
4380,268,2.5864,5.2674,2.6810,0.9198
4381,1690,2.6251,7.0944,9.7195,0.9392
4382,1774,2.6956,-6.7378,-9.4335,0.9555
4383,3142,2.6446,8.4990,11.1436,0.9749
4385,2323,2.6841,4.2876,1.6034,0.9849
4386,469,2.5777,2.7207,5.2984,0.9624
4387,3051,2.6241,7.1127,4.4886,0.9572
4388,303,2.8236,4.8755,2.0519,0.9508
4389,387,2.5753,4.9732,2.3979,0.9748
4390,1091,2.5119,7.6540,10.1659,1.0057
4391,2374,2.6349,4.2729,6.9077,0.9870
4395,22,2.8278,4.3731,1.5453,0.9647
4397,366,2.7244,8.7885,11.5129,1.0080
4398,869,2.6258,6.9210,9.5468,0.9270
4399,1648,2.5118,4.9027,7.4145,0.9471
4401,81,2.5618,6.9850,9.5467,0.9676
4402,1750,2.5346,3.9209,1.3863,0.9386
4405,341,2.5132,7.3652,4.8520,0.9386
4409,3484,2.5157,7.4601,9.9758,0.9413
4412,3667,2.5667,6.3011,8.8678,0.9786
4417,392,2.5848,3.5403,0.9555,0.9710
4418,409,2.5311,2.0202,-0.5108,0.9166
4419,3122,2.5627,5.5236,8.0863,0.8779
4422,369,2.6310,3.7297,1.0987,0.9403
4430,4458,2.5796,3.2737,5.8533,0.9467
4431,2601,2.5076,7.7536,10.2612,0.9382
4434,3220,2.5139,5.3519,2.8380,0.9512
4435,2515,2.6129,7.4727,4.8598,0.9200
4436,3301,2.6591,5.8131,8.4722,0.9715
4440,1259,2.5102,2.5005,5.0106,0.9560
4441,428,2.5793,2.0684,-0.5109,0.9363
4443,2328,2.5869,8.1021,10.6890,0.9564
4445,3369,2.5799,5.3646,7.9445,0.9408
4447,2283,2.5302,7.0822,4.5519,0.9846
4448,3499,2.5093,8.1849,10.6942,0.9673
4450,182,2.5145,8.2561,10.7706,0.9380
4451,925,2.7227,7.0919,9.8147,0.8978
4454,3852,2.5357,6.0585,8.5942,0.9287
4456,4220,2.5283,8.6561,11.1844,0.9088
