step,molindx,prediction_error,predicted_value,true_value,mae
2778,3287,2.9779,5.1653,8.1432,1.0169
2779,4202,2.9463,4.3466,7.2929,0.9966
2781,1643,2.9968,5.1028,8.0996,0.9617
2782,2476,2.8919,0.1113,-2.7806,1.0077
2783,3043,2.9452,8.0685,11.0137,1.0328
2784,3669,3.0086,4.9535,7.9621,1.0694
2785,152,2.8409,7.3918,10.2328,0.9843
2786,1952,3.0558,5.1352,2.0794,1.0022
2787,820,2.7803,6.5523,9.3326,0.9795
2791,665,2.8961,8.7877,5.8916,1.0269
2792,2484,2.9626,6.6515,3.6889,1.0114
2793,110,2.9225,7.6761,4.7536,1.0380
2794,1626,2.8162,3.0232,0.2070,0.9911
2795,1011,3.0410,6.5059,9.5468,1.0285
2796,4431,2.8977,7.0058,9.9035,1.0227
2797,2655,3.0612,5.8480,8.9092,0.9970
2799,4290,3.1485,2.3587,-0.7897,1.0599
2800,4096,2.9069,-0.8654,-3.7723,1.0462
2802,3815,2.9141,7.9057,10.8198,1.0386
2803,4154,2.7816,4.5961,7.3778,1.0230
2804,1766,2.9310,3.4660,6.3970,0.9566
2806,2294,2.9472,2.5905,-0.3567,1.0604
2807,664,2.8527,6.5415,3.6888,0.9653
2808,572,2.8655,2.6951,5.5607,1.0054
2810,1776,2.8918,0.2600,-2.6318,0.9870
2811,977,3.0315,6.8720,9.9035,0.9972
2812,1344,2.9291,1.7251,-1.2040,0.9899
2815,1663,2.9744,3.4568,0.4824,1.0355
2816,1958,2.8062,3.1340,5.9402,0.9901
2817,3600,2.7910,7.2097,4.4187,1.0142
2819,4380,3.1391,-0.7100,-3.8491,1.0009
2823,2925,2.8619,7.3727,4.5109,1.0482
2824,4570,2.8985,-1.7066,-4.6052,0.9681
2825,1203,2.8754,6.2071,9.0825,0.9817
2826,2362,3.1470,0.4044,-2.7426,0.9794
2828,2686,3.0242,7.8726,10.8967,1.0417
2829,2248,3.0184,9.2509,6.2325,0.9122
2831,3309,3.3186,-1.0555,-4.3741,1.0399
2832,1158,2.8773,6.9537,9.8309,0.9496
2834,4141,3.1351,8.3280,5.1930,1.0152
2835,1507,2.8525,-1.5137,-4.3662,0.9760
2836,4528,3.0539,6.0871,9.1410,0.9901
2838,270,3.1395,5.8273,2.6879,0.9810
2841,4491,2.9438,2.0276,-0.9163,0.9718
2842,827,2.8447,8.2811,11.1258,0.9645
2845,3965,2.9024,1.6656,-1.2368,0.9938
2846,4054,2.8857,-0.1120,-2.9977,1.0371
2848,3026,3.1592,3.3177,6.4770,1.0341
2850,786,2.8607,3.5541,0.6934,0.9655
2851,4230,2.8918,6.7836,3.8918,1.0057
2852,3544,2.8902,4.3250,7.2152,0.9962
2855,4182,3.0367,-0.8265,-3.8632,0.9798
2856,3310,2.9706,6.4053,9.3758,0.9943
2857,1985,2.9395,6.8907,3.9512,0.9680
2859,2380,2.9222,0.1889,-2.7334,0.9331
2860,2567,2.7844,1.5871,-1.1973,0.9751
2861,870,2.7843,0.5673,3.3516,0.9826
2862,3639,3.4554,-0.9187,-4.3741,0.9436
2863,1432,3.0230,4.4271,7.4501,0.9742
2864,4466,2.8341,3.2527,6.0868,0.9612
2865,1070,3.0747,7.2038,10.2785,0.9251
2866,3362,2.9239,1.9296,-0.9942,1.0156
2867,4071,2.8451,1.5617,-1.2834,0.9227
2868,777,2.9304,1.7264,-1.2040,1.0008
2869,652,2.8726,8.1037,5.2311,1.0469
2871,1925,2.7887,2.7374,-0.0513,0.9589
2872,1544,2.8678,5.4986,8.3664,0.9510
2873,3329,2.7969,5.1994,7.9963,0.9673
2874,3697,2.8725,3.3421,6.2146,0.9423
2878,1846,2.8129,1.0350,-1.7779,0.9783
2880,2735,2.9210,0.9548,-1.9661,1.0364
2881,4302,2.8463,-0.5741,-3.4204,1.0059
2882,4412,2.9756,-1.6000,-4.5756,0.9595
2884,3124,3.3624,2.1245,-1.2379,1.0058
2885,1205,2.9590,8.1519,5.1930,0.9416
2886,1195,2.8239,0.3227,-2.5011,0.9769
2888,4336,3.3548,-0.8788,-4.2336,0.9987
2889,1795,2.9911,3.5199,0.5289,0.9641
2890,2343,3.1445,3.6145,0.4700,0.9844
2893,3460,2.8915,3.2244,6.1159,0.9844
2894,348,2.8356,4.5584,1.7228,1.0113
2895,1036,2.8316,7.5319,4.7003,0.9823
2898,707,3.1171,7.7223,4.6052,0.9512
2899,615,2.9050,10.3798,13.2849,0.9784
2900,1045,2.7848,5.6458,2.8611,1.0023
2902,3706,2.8367,7.9180,5.0813,1.0632
2903,47,2.8303,8.1286,5.2983,1.0120
2904,936,2.8354,3.2992,0.4638,0.9969
2906,4579,2.8170,0.6454,-2.1716,1.0143
2908,142,2.7838,4.8632,2.0794,0.9914
2909,16,2.8052,7.0028,9.8080,0.9942
2911,1745,2.9418,4.0732,1.1314,0.9788
2915,2594,2.8321,2.1583,4.9904,0.9783
2916,3350,2.8060,10.6768,13.4828,0.9653
2920,2053,2.9014,2.9967,0.0953,1.0044
2922,746,2.8333,2.3291,-0.5042,0.9807
2923,3152,2.8884,1.6844,-1.2040,0.9927
2924,4514,2.8060,3.2697,0.4637,0.9371
2925,2096,2.8324,3.7187,6.5511,0.9759
2927,720,2.8058,8.1192,10.9250,0.9944
2931,815,2.8688,6.1646,3.2958,0.9944
2935,2614,2.9429,6.9037,3.9608,0.8932
2936,1902,2.9140,7.3079,10.2219,0.9539
2937,1789,2.8653,2.8077,-0.0576,0.9731
2941,3990,2.9013,0.5360,3.4372,1.0083
2942,885,2.8932,5.6240,8.5172,0.9678
2945,194,2.8126,0.4046,-2.4081,0.9875
2950,701,2.8037,7.1255,4.3218,0.9661
2951,3285,2.8249,4.1835,1.3585,0.9562
2953,2759,3.4145,1.7559,5.1705,0.9845
2961,845,2.9126,2.9126,0.0001,0.9595
2965,1645,2.8166,2.8166,0.0000,0.9893
2967,2154,2.7965,8.2584,11.0549,0.9609
2968,3776,3.1175,10.0393,13.1568,0.9807
2980,591,2.8741,3.3405,6.2146,0.9411
2984,4156,2.7887,1.8165,4.6052,0.9577
2985,4033,2.8048,8.4336,11.2385,1.0062
2993,3263,2.7965,6.7287,9.5252,0.9612
2997,3819,2.7886,6.7069,9.4955,0.9790
2998,1927,2.8102,7.8791,5.0689,0.9673
3000,4315,2.9338,5.9199,8.8537,0.9496
3006,1347,2.8820,7.8308,4.9488,0.9277
3010,2254,2.7837,1.4754,-1.3083,0.9989
3014,714,2.8542,9.9670,12.8213,0.9863
3016,2371,2.8430,-0.1936,-3.0366,0.8886
3022,836,2.8470,4.4529,7.2999,0.9798
3027,1669,3.3201,0.6891,-2.6311,0.9605
3030,2762,2.9150,-0.0416,-2.9565,0.9411
3042,185,2.8138,6.3865,9.2003,0.9789
3049,1887,3.3535,0.7224,-2.6311,0.9519
3054,2720,2.8001,3.8751,1.0750,0.9679
3056,1473,2.9733,2.3194,-0.6539,0.9997
3061,2381,2.8063,5.7659,8.5722,0.9442
3063,377,2.8034,5.5944,2.7911,0.9631
3064,1613,2.8163,6.0150,3.1987,0.8936
3065,755,2.8540,4.8952,2.0412,0.9233
3067,3374,2.8127,1.0689,-1.7437,0.9490
3078,4401,2.8597,3.6370,6.4968,0.9824
3082,800,2.7876,6.0794,8.8671,0.9771
3084,1487,2.8116,6.2136,9.0252,0.9341
3093,3225,2.8040,1.3558,-1.4482,0.9771
3094,1529,2.7920,0.0738,-2.7182,0.9591
3104,2472,2.8402,3.1711,6.0113,1.0051
3108,1494,2.8363,6.2374,3.4011,0.9454
3112,690,2.9366,3.0319,0.0953,0.9752
3113,2104,2.9074,6.6134,9.5207,1.0156
3125,758,2.8768,2.8768,0.0000,0.9299
3136,464,2.9898,7.7390,10.7288,0.9717
3138,408,2.8064,7.1363,9.9427,0.9858
3145,2627,2.7836,6.7909,4.0073,0.9445
3147,1534,2.8208,3.6233,6.4441,0.9554
3149,2210,2.8261,4.3946,1.5685,0.9976
3153,1484,2.8022,7.8129,5.0107,1.0023
3159,213,2.8307,1.2213,-1.6094,0.9699
3164,3307,2.8371,4.7638,7.6009,0.9381
3167,3760,2.9935,6.7240,3.7305,0.9872
3169,784,3.0855,8.9144,5.8289,0.9729
3179,2151,2.8778,4.2640,1.3863,0.9681
3180,409,2.7816,2.2707,-0.5108,0.9587
3181,1505,2.7887,4.2144,7.0031,0.8943
3192,2544,3.0424,0.5971,-2.4453,0.9331
3193,4600,3.0003,8.5126,11.5129,0.9671
3195,3449,2.8624,6.8326,3.9702,0.9888
3202,3871,2.8984,2.0427,-0.8557,0.9458
3205,1999,2.9373,7.6595,10.5967,0.9836
3208,2337,2.8764,4.7214,7.5977,0.9449
3209,2540,2.8120,7.8490,5.0370,0.9548
3212,821,2.8032,4.6640,7.4672,0.9598
3221,3558,2.8656,6.4490,3.5835,0.9676
3226,1883,2.8076,-2.9365,-5.7441,0.9513
3227,4367,2.8973,7.9184,10.8158,0.9471
3233,3715,2.8084,4.2126,7.0210,0.9481
3239,443,2.8075,-9.0025,-11.8100,0.9535
3258,1628,2.8788,3.5207,0.6419,0.9723
3279,1099,2.7139,6.6883,9.4022,0.9775
3280,1438,2.6989,2.9779,5.6768,0.9379
3281,2155,2.5654,2.7817,5.3471,0.9585
3282,3354,2.7217,7.3067,4.5850,0.9461
3283,1423,2.6226,6.8907,9.5133,0.9421
3284,2795,2.7019,5.7929,3.0910,1.0009
3285,2084,2.6633,3.4562,0.7930,0.9396
3286,2027,2.7360,5.9543,3.2182,0.9517
3287,4306,2.6882,8.4964,5.8081,0.8893
3288,3390,2.7178,1.5139,-1.2040,0.9727
3289,2256,2.5853,8.7999,6.2146,0.9093
3290,256,2.7459,1.4366,-1.3093,0.9685
3293,4080,2.6679,7.0848,9.7527,0.9606
3294,1817,2.9105,3.3805,0.4700,0.9824
3295,782,2.6272,2.1157,-0.5115,0.8768
3296,2534,2.5917,7.5956,5.0039,0.9346
3297,2344,2.7299,6.4079,9.1378,0.9429
3300,3371,2.6725,6.5378,9.2104,0.9951
3301,2095,2.5469,6.2355,3.6886,0.9094
3302,4448,2.6610,9.7191,12.3800,0.8961
3303,547,2.6580,9.2118,11.8698,0.8933
3304,417,2.6993,6.4441,3.7448,0.9408
3305,220,2.9426,6.6737,9.6163,1.0012
3306,4463,2.8241,5.7448,2.9206,0.9646
3307,3239,2.6759,5.8727,8.5487,0.8879
3308,2937,2.6088,5.9667,8.5755,0.9381
3309,1996,2.5484,8.0483,10.5966,0.9111
3310,3061,2.6136,4.1822,1.5686,0.9308
3311,3738,2.5146,6.3946,8.9092,0.9246
3312,331,2.6963,7.2072,9.9035,0.9262
3314,3179,2.6540,8.8686,6.2146,0.9284
3315,2437,2.6555,7.0374,4.3819,0.9140
3317,4552,2.8401,-1.0424,-3.8825,0.9414
3318,3678,2.5312,5.8704,8.4016,0.9595
3320,3654,3.0205,4.7069,1.6864,0.9625
3321,3416,2.5586,9.6145,12.1730,0.8991
3322,2489,2.5353,6.9526,9.4880,0.9163
3323,1009,2.6000,5.2402,2.6402,0.8961
3324,780,2.7601,2.8735,0.1133,0.9618
3325,2164,2.7837,6.2805,3.4968,0.9418
3326,1714,2.6232,7.7409,10.3641,0.9060
3327,4589,2.6388,4.5313,7.1701,0.9517
3328,1400,2.6158,2.6300,5.2457,0.9623
3329,3568,2.5369,2.3744,-0.1625,0.9084
3330,1245,2.5707,3.5070,6.0776,0.9061
3331,1713,2.6443,5.7065,8.3508,0.8988
3332,593,3.2403,-7.6848,-10.9251,0.9964
3333,4571,2.8783,-0.0724,-2.9508,0.9373
3334,1108,2.6858,7.6231,10.3089,0.9066
3335,4125,2.5748,5.5655,8.1403,0.9856
3336,1748,2.5909,5.5866,2.9957,0.9156
3339,829,2.8950,2.3682,-0.5268,0.9188
3340,3883,2.6497,3.1954,5.8451,0.9494
3341,1740,2.9161,8.3837,11.2997,0.9326
3342,1910,2.5579,3.0278,0.4698,0.9420
3343,3749,2.5285,7.3648,4.8363,0.9545
3344,4316,2.7201,-3.1872,-5.9072,0.9303
3345,1718,2.7632,4.8376,7.6009,0.9664
3346,4432,2.5858,3.1181,5.7038,0.9080
3347,442,2.9500,-7.6467,-10.5966,0.9173
3349,1774,3.0259,-6.4076,-9.4335,0.9506
3350,369,2.7535,3.8522,1.0987,1.0015
3351,2805,2.5567,6.0742,3.5174,0.9084
3352,4543,2.6723,3.9509,1.2787,0.9337
3353,4472,2.6420,3.7330,6.3750,0.8910
3354,1862,2.6296,4.0297,6.6593,0.9301
3355,2856,2.6155,6.5948,9.2103,0.8830
3356,228,2.6354,5.5534,8.1888,0.9229
3357,3949,2.5708,4.9192,7.4900,0.9334
3359,2704,3.1646,5.5096,8.6742,0.8478
3361,2995,2.8440,3.1599,6.0039,0.8984
3362,3076,2.5195,6.9140,9.4335,0.8762
3363,1179,2.5550,7.1681,9.7232,0.8932
3364,3646,2.6842,1.4803,-1.2040,0.9352
3365,2237,2.7521,2.0388,-0.7134,0.8969
3366,3344,2.6478,6.1394,8.7872,0.9155
3367,912,2.5637,7.8615,10.4252,0.9293
3368,1242,2.6706,-4.3205,-6.9911,0.8899
3369,1761,2.6395,1.7232,-0.9163,0.8863
3370,24,2.5680,7.3471,4.7791,0.9053
3372,3293,2.8223,2.2947,-0.5276,0.9224
3373,3242,2.7166,8.0152,10.7318,0.9271
3375,3912,2.6586,5.0646,7.7231,0.9202
3376,400,2.7166,-7.4989,-10.2155,0.9145
3377,1698,2.5884,2.8505,5.4388,0.9123
3379,1044,2.5205,7.0952,9.6157,0.8641
3380,3240,2.6483,8.0793,10.7277,0.8445
3381,2634,2.6151,1.7515,4.3666,0.9371
3382,2088,2.5242,7.1293,4.6052,0.9362
3383,3956,2.5421,7.6082,10.1503,0.8642
3384,3974,2.7043,1.6274,4.3316,0.9335
3385,521,2.6515,6.8440,9.4955,0.9087
3386,1942,2.5149,6.4661,3.9512,0.8829
3387,2193,2.5407,8.1047,10.6454,0.9648
3388,1435,2.5230,7.3448,9.8679,0.9147
3390,325,2.6152,6.5951,9.2103,0.9029
3391,3779,2.7989,7.9155,10.7144,0.9343
3392,3451,2.6568,3.7554,1.0987,0.9233
3393,1535,2.7275,1.9258,4.6533,0.9309
3394,741,2.5045,6.9682,9.4727,0.9025
3396,2101,2.5287,4.9265,2.3978,0.9086
3398,2204,2.6058,1.9127,-0.6931,0.8922
3400,1442,2.7136,6.5737,9.2873,0.9138
3401,3999,2.6798,1.4419,-1.2379,0.9574
3402,3628,2.8804,8.2320,11.1125,0.8663
3403,548,2.8554,6.9498,4.0943,0.8919
3404,3519,2.5733,-1.8663,-4.4397,0.9373
3405,1966,2.8867,8.0606,10.9473,0.8986
3407,2022,2.5399,5.3126,2.7727,0.8829
3409,1150,2.6442,6.8954,9.5396,0.8917
3410,2318,2.5512,4.8538,2.3026,0.8948
3411,4578,2.6072,2.0310,-0.5763,0.8563
3412,1565,2.6675,-5.0754,-2.4080,0.8916
3413,1062,2.5160,4.9407,2.4247,0.8732
3414,3243,2.5461,4.1360,6.6821,0.8977
3416,1542,2.5149,7.2422,4.7273,0.8935
3418,3192,2.5480,8.5394,5.9915,0.8979
3421,875,2.7536,3.6095,6.3630,0.9277
3422,2565,2.6269,8.7467,11.3736,0.9380
3423,2430,2.5770,3.7146,6.2916,0.8513
3425,2942,2.6073,1.4034,-1.2040,0.9167
3427,3472,2.5751,3.5307,0.9555,0.8915
3428,1724,2.5203,4.8882,7.4084,0.9003
3431,4582,2.5546,6.0265,8.5811,0.9003
3432,1528,2.5498,6.8425,9.3924,0.8942
3433,3015,2.5206,8.0813,5.5607,0.8655
3434,1592,2.6375,2.6608,5.2983,0.8881
3435,1879,2.5244,5.9574,8.4817,0.8519
3439,4562,2.5187,7.5114,10.0301,0.8677
3442,2915,2.6715,1.5163,-1.1552,0.8707
3443,3385,2.5018,3.4489,5.9506,0.8608
3444,3470,2.6442,2.9592,0.3150,0.9031
3447,4498,2.6429,7.8758,10.5187,0.9219
3449,1960,2.6986,-4.6872,-7.3858,0.9135
3451,351,2.8709,5.5001,8.3710,0.8295
3453,2651,2.5581,2.3349,-0.2231,0.8465
3454,2557,2.6071,0.6120,-1.9951,0.9309
3455,869,2.5464,7.0004,9.5468,0.9089
3456,363,2.5563,6.1860,3.6297,0.8429
3457,3588,2.6711,3.9742,1.3030,0.9199
3461,4184,2.6853,0.2435,-2.4419,0.9231
3462,716,2.5810,4.1411,1.5602,0.8788
3463,2404,2.5234,-1.4139,-3.9373,0.8878
3465,2998,2.5093,3.5068,6.0162,0.8831
3466,702,2.5085,3.8948,1.3863,0.8779
3469,260,2.6030,5.0189,2.4159,0.8885
3470,790,2.6434,6.0561,8.6995,0.9010
3471,1106,2.8818,4.0267,6.9085,0.9007
3473,1290,2.6104,5.9826,8.5931,0.8841
3474,1283,2.5457,4.1555,1.6099,0.9297
3479,1298,2.7308,5.0012,7.7319,0.8785
3482,334,2.5064,4.6790,7.1854,0.9055
3484,712,2.5047,3.5899,1.0852,0.8966
3485,1967,2.5138,5.6228,3.1090,0.8986
3486,2843,2.5493,4.6901,2.1408,0.8878
3487,3304,2.5655,1.0514,-1.5141,0.8942
3488,3372,2.5524,1.0153,-1.5371,0.8839
3492,3922,2.5315,3.3944,0.8629,0.9092
3494,376,2.7516,6.8641,4.1125,0.9184
3496,3797,2.5201,5.7230,3.2029,0.8751
3497,1289,2.5916,0.4938,-2.0978,0.8722
3498,2383,2.5437,3.3367,0.7930,0.8711
3499,3260,2.5428,8.2464,5.7037,0.8932
3502,1493,2.5952,-0.5990,-3.1942,0.9152
3505,501,2.5162,2.3654,-0.1508,0.9063
3506,192,2.6274,6.9194,9.5468,0.9180
3509,1256,2.6149,0.6487,-1.9662,0.8919
3516,84,2.6304,2.4197,-0.2107,0.8686
3517,2413,2.5307,5.9865,8.5172,0.8692
3519,320,2.5316,6.4803,9.0119,0.9421
3522,1990,2.5033,3.5635,1.0602,0.8973
3523,3611,2.5301,7.8434,10.3735,0.8508
3524,2153,2.6240,0.2028,-2.4212,0.9128
3528,1593,2.5552,4.8577,2.3025,0.9247
3529,2255,2.5025,4.9931,7.4955,0.9193
3530,2218,2.5314,0.1332,-2.3981,0.9026
3531,250,2.5084,8.2220,5.7137,0.8949
3532,3615,2.7629,4.7790,2.0160,0.8736
3533,403,2.5987,6.6005,9.1992,0.8712
3536,4545,2.5539,3.7302,6.2841,0.8688
3538,575,2.5043,7.7565,10.2608,0.8621
3539,1210,2.5448,2.6570,5.2018,0.8375
3540,1522,2.5457,1.7405,-0.8052,0.8733
3542,436,2.5103,2.2708,-0.2395,0.8977
3544,387,2.5046,4.9025,2.3979,0.8652
3549,2244,2.5554,4.9402,7.4955,0.8766
3550,4233,2.5769,5.3604,7.9373,0.8997
3554,147,2.6553,4.7472,2.0919,0.8621
3556,2412,2.5719,7.3316,9.9035,0.8470
3558,1563,2.6591,10.3689,13.0281,0.8505
3560,4056,2.5053,1.8704,-0.6349,0.9104
3561,1207,2.5461,10.3185,12.8646,0.9293
3562,1200,2.8734,8.3398,11.2132,0.9091
3563,357,3.0640,8.5166,11.5806,0.8608
3565,883,2.7031,10.0626,12.7657,0.8948
3566,1109,2.5268,10.2955,12.8223,0.8827
3570,3997,2.6275,5.7106,8.3381,0.9006
3574,1163,2.5085,6.6527,9.1611,0.8954
3575,3821,2.6664,5.7791,3.1128,0.9098
3576,2909,2.5208,6.1787,8.6994,0.8621
3579,2285,2.5745,4.9733,2.3988,0.8694
3580,447,2.6015,6.8498,4.2484,0.8430
3581,944,2.6306,5.7618,8.3924,0.8891
3585,975,2.6361,7.2370,9.8730,0.9225
3600,1868,2.9797,1.0827,-1.8970,0.8294
3604,1559,2.5234,6.4747,3.9514,0.8137
3609,3964,2.5333,3.6646,1.1313,0.9310
3617,2407,2.6058,2.9926,5.5984,0.9228
3621,882,2.6141,5.1694,7.7835,0.8662
3624,3233,2.5165,5.0815,2.5650,0.8490
3631,738,2.7102,10.0265,12.7367,0.8913
3635,2459,2.5077,1.1297,3.6375,0.9003
3638,27,2.5139,4.7375,2.2235,0.9071
3648,2894,2.5089,0.1121,-2.3967,0.8523
3663,919,2.5163,2.7821,5.2983,0.8295
3666,3708,2.5086,9.6975,12.2061,0.8688
3669,2141,2.5369,-0.2289,-2.7658,0.8947
3680,1581,2.5114,6.1764,8.6878,0.8679
3691,2139,2.5034,6.7519,4.2485,0.8691
3700,2369,2.5545,2.0602,-0.4943,0.8660
3719,3955,3.1912,6.8342,3.6431,0.8759
3727,1137,2.5483,7.6841,5.1358,0.8501
3732,3220,2.5694,5.4074,2.8380,0.8523
3735,2171,2.5030,2.5031,0.0001,0.8730
3736,3647,2.5047,9.0083,11.5129,0.8742
3743,2406,2.8541,6.3562,9.2103,0.8944
3747,262,2.5547,5.8638,8.4185,0.8667
3760,2854,2.7497,0.4959,-2.2538,0.8409
3770,2539,2.9993,0.0805,-2.9187,0.8679
3783,3363,2.6646,6.6770,9.3416,0.8051
3784,2293,2.6419,5.6377,2.9957,0.8456
3787,4474,2.8531,3.1383,5.9915,0.8560
3804,2853,2.5037,-5.6955,-3.1917,0.8204
3813,269,2.5236,7.3799,9.9035,0.9009
3819,1123,2.5440,5.4623,8.0064,0.8944
3821,3973,2.7158,-6.1580,-8.8738,0.8649
3824,2641,2.5044,6.0589,3.5545,0.8986
3826,79,2.5371,9.2759,11.8130,0.8477
3827,822,2.5904,-3.8741,-1.2837,0.8231
3833,2395,2.5884,2.5049,-0.0835,0.8388
3846,2485,2.6755,6.9096,4.2341,0.8587
3858,1186,2.5180,6.4455,3.9275,0.8597
3867,3724,2.5775,3.1873,0.6097,0.9099
3868,4058,2.5242,8.4161,10.9402,0.8840
3878,1556,2.6485,3.4222,6.0707,0.8236
3890,3906,2.5231,5.7709,8.2941,0.8984
3895,1196,2.5414,4.7724,7.3139,0.8382
3902,1596,2.5615,3.8256,1.2641,0.8257
3914,2227,2.5143,7.2839,9.7982,0.8611
3919,4369,2.5691,-0.5320,-3.1011,0.8811
3922,242,2.5563,4.9986,2.4423,0.9077
3936,488,2.5811,5.3881,2.8070,0.8435
3950,3402,2.5890,4.8645,7.4535,0.8656
3955,28,2.8743,6.9686,4.0943,0.8504
3976,3077,2.3013,6.4502,8.7515,0.8353
3977,1088,2.3301,6.0201,3.6900,0.8789
3978,3010,2.4202,6.0838,3.6636,0.8367
3979,2500,2.3575,1.8127,-0.5448,0.8375
3980,4140,2.3956,8.4168,10.8124,0.8461
3981,3169,2.3013,3.9133,6.2146,0.8445
3982,3499,2.3955,8.2987,10.6942,0.8799
3983,4490,2.3977,-0.4847,-2.8824,0.8795
3984,4628,2.2836,6.0424,8.3260,0.8466
3985,1426,2.5797,7.1849,4.6052,0.8696
3986,455,2.4224,3.0990,5.5215,0.8279
3987,3210,2.5103,3.4266,0.9163,0.8766
3989,2516,2.2717,1.3119,3.5835,0.8278
3990,3321,2.3480,6.6797,9.0276,0.8534
3992,3282,2.2759,6.8212,9.0972,0.8604
3995,1169,2.4672,6.6463,4.1791,0.8553
3997,2063,2.6618,8.5641,11.2259,0.8118
3998,4075,2.3592,8.1583,5.7991,0.8665
3999,3485,2.3580,3.9876,6.3456,0.8686
4000,4581,2.2612,3.1898,5.4510,0.8717
4001,4374,2.4202,6.1338,3.7136,0.8442
4002,3396,2.2606,5.0760,2.8154,0.8290
4003,546,2.2945,7.4464,9.7410,0.8738
4006,2224,2.3735,4.5483,2.1747,0.8302
4007,2576,2.3940,0.9540,-1.4400,0.8585
4008,935,2.4021,8.0580,5.6560,0.8924
4009,300,2.3607,7.6009,9.9616,0.8289
4011,503,2.2919,8.4011,6.1093,0.8221
4012,3659,2.3975,1.2263,-1.1712,0.8489
4013,1340,2.4923,8.0981,5.6058,0.8368
4014,4465,2.3080,1.6992,-0.6088,0.8002
4015,1614,2.4174,7.2049,4.7875,0.8586
4016,537,2.3762,7.6180,9.9942,0.8443
4017,4345,2.3188,6.6626,4.3438,0.8345
4018,3942,2.2596,2.4318,4.6913,0.8423
4019,3383,2.2527,6.7345,8.9872,0.8125
4020,911,2.2523,5.5718,7.8240,0.8390
4021,804,2.4621,4.4070,1.9449,0.8460
4022,2422,2.3778,0.9338,-1.4439,0.8486
4023,1148,2.3964,7.0016,4.6052,0.8721
4024,3716,2.2628,3.4640,5.7268,0.8554
4025,1189,2.2977,7.8289,10.1266,0.8506
4027,1463,2.5284,-4.0943,-6.6227,0.8482
4028,4059,2.3289,8.2627,10.5916,0.7564
4029,669,2.3233,7.9217,5.5984,0.8130
4031,428,2.4085,1.8977,-0.5109,0.8486
4032,3231,2.3387,6.0023,3.6636,0.8421
4036,183,2.2518,2.0249,4.2767,0.8496
4037,3255,2.3722,5.8380,3.4658,0.8334
4039,1783,2.2637,8.4373,10.7010,0.8554
4041,182,2.4438,8.3267,10.7706,0.8763
4042,914,2.3726,5.6721,8.0447,0.8170
4044,1419,2.4060,5.1950,7.6010,0.8729
4047,4232,2.3306,3.5901,1.2595,0.8487
4048,1813,2.3321,5.9340,8.2662,0.8463
4049,776,2.2962,8.2877,5.9915,0.8326
4050,2928,2.3509,7.8481,5.4972,0.8344
4051,1712,2.4512,5.5880,8.0392,0.8973
4052,2625,2.4968,1.5265,-0.9703,0.8300
4053,2312,2.3606,6.7426,4.3820,0.8621
4054,96,2.3422,7.1682,9.5104,0.8634
4055,2918,2.3250,8.1241,5.7991,0.8204
4058,1731,2.5111,5.4986,8.0097,0.8446
4059,3115,2.2650,3.1298,5.3948,0.8585
4063,4452,2.4002,3.0934,0.6932,0.8480
4064,495,2.2863,2.9794,0.6931,0.8269
4065,2643,2.3368,1.8748,-0.4620,0.8374
4067,475,2.2606,8.2138,5.9532,0.8194
4068,2935,2.2629,1.2634,3.5264,0.8085
4070,3981,2.3758,3.6849,1.3091,0.8408
4071,3147,2.3970,6.6888,4.2918,0.8096
4072,2645,2.3347,4.4596,2.1250,0.8055
4075,1709,2.3514,4.9070,7.2584,0.8812
4077,1595,2.5165,4.6566,2.1401,0.8841
4078,1598,2.3027,1.8405,4.1432,0.8140
4079,3393,2.3380,1.4841,3.8221,0.8499
4080,3188,2.2701,4.6022,2.3321,0.8253
4082,1309,2.2793,8.2325,5.9532,0.8360
4084,638,2.4379,6.9042,9.3421,0.8269
4086,2684,2.2594,5.1494,2.8900,0.7895
4087,3846,2.3052,4.2554,1.9502,0.8434
4088,2039,2.3671,4.8520,2.4849,0.8816
4091,3584,2.2540,7.9859,10.2400,0.8070
4092,3004,2.4254,6.1501,8.5755,0.8475
4095,2979,2.4247,7.1977,9.6225,0.8389
4098,624,2.3341,4.7560,7.0901,0.8528
4099,4029,2.3107,6.8325,9.1431,0.8508
4101,1444,2.2906,7.9943,5.7038,0.8061
4104,863,2.3169,4.5395,6.8564,0.8136
4105,3808,2.4376,0.3897,-2.0479,0.8488
4106,1377,2.5231,2.8595,0.3365,0.8180
4108,2728,2.2966,7.8958,10.1924,0.8098
4111,2021,2.2518,1.2494,-1.0024,0.8205
4113,4241,2.4121,5.0440,2.6319,0.8765
4114,1330,2.2626,6.4201,8.6827,0.8446
4116,2322,2.3030,1.1933,3.4964,0.8781
4117,611,2.3708,2.3709,0.0001,0.8380
4118,3276,2.3993,7.9097,10.3089,0.8373
4119,1275,2.3541,5.2468,7.6009,0.7761
4120,3658,2.3001,5.1901,2.8900,0.8310
4124,1297,2.2706,6.6520,8.9227,0.8595
4125,737,2.2687,6.8739,4.6052,0.9089
4129,1992,2.2950,7.1256,9.4205,0.8172
4132,4576,2.3077,-0.9214,-3.2291,0.8064
4133,4549,2.4617,1.8819,-0.5798,0.8161
4134,2148,2.3749,3.7344,6.1093,0.8587
4136,678,2.3830,8.7799,6.3969,0.8199
4137,1282,2.3493,10.2622,12.6115,0.8169
