molindx,Temperature,logS,rdf_eeq,rdf_alp,sdc,sdx,sa,dga,dgp,dgtot
301,298.15,4.94164,-0.16682,3076.16766,3.5874,0.0,1.1809,0.6965,-30.9329,-20.4283
302,298.15,0.91629,-0.1688,9197.69897,1.7503,0.0,1.2533,-1.1745,-27.3781,-24.2334
303,298.15,2.05189,-0.75848,24255.54483,10.1937,0.0,2.9347,3.5646,-66.7846,-46.3094
304,298.15,6.8782,-0.50999,11307.94639,6.919,0.0,2.6265,0.9643,-59.26,-47.0432
305,298.15,8.15112,-1.19996,19813.91424,3.5319,3.4192,3.9694,-4.1819,-78.2959,-78.0566
306,293.15,7.49583,-0.7864,3338.17252,1.1374,3.7303,3.1895,-4.5899,-65.0086,-69.5984
308,296.15,9.23994,-0.7727,9106.13569,2.0556,3.7824,3.3849,-3.8011,-74.4853,-78.2865
309,298.15,3.64276,-0.73191,21746.58352,10.0433,0.0,3.0714,2.4554,-69.5763,-48.4091
310,298.15,3.17799,-0.68978,19365.61652,9.1622,0.0,3.192,1.8929,-72.1566,-53.3424
311,298.15,-0.69286,-0.39588,14462.70108,4.7171,0.0,2.5914,3.4962,-55.9506,-41.0408
312,308.15,5.52139,-0.48267,9818.04162,6.5175,0.0,2.2889,-4.5146,-48.8452,-40.474
313,295.15,6.78067,-0.61757,9720.48082,6.7713,0.7143,3.2135,-2.9963,-68.364,-62.1096
314,294.15,7.93741,-0.43004,7863.14275,4.9376,1.2726,3.0798,-4.9708,-70.5578,-67.8977
315,288.15,8.16051,-0.28357,8978.57689,1.5027,1.0453,1.2278,1.5879,-27.307,-25.719
316,281.15,7.57052,-0.74011,10460.7288,6.8896,1.0066,3.5432,-3.4349,-76.2515,-66.3781
317,298.15,-5.30032,-0.01067,9021.51724,0.0,0.0,0.3216,6.2948,-7.537,-1.0552
318,298.15,6.17338,-0.30831,5455.85992,2.3921,1.1285,1.5945,-0.7279,-36.5999,-37.3279
319,293.15,7.18539,-0.44761,8277.73099,6.4131,0.0,2.7252,-9.0135,-58.3128,-52.6564
320,298.15,9.01189,-1.03719,12861.84399,4.1268,2.8535,3.5388,0.1112,-74.305,-67.933
322,298.15,7.84776,-0.95663,17384.12058,8.4553,1.7921,3.7984,4.8556,-82.0209,-69.1964
323,298.15,5.70369,-0.49121,14167.56163,8.0951,0.0,2.1996,1.8477,-51.0804,-23.4981
324,298.15,6.42972,-0.27288,5342.35896,5.0725,0.0,1.8434,1.1401,-44.8692,-35.1165
325,298.15,9.21034,-0.46059,7244.74365,6.2144,0.7248,2.4502,0.4951,-55.4414,-45.9569
328,278.15,3.96987,-0.06844,6074.95087,2.7555,0.0,0.5331,3.0558,-14.9957,-9.9565
329,298.15,7.35244,-1.18675,16186.1258,7.2751,2.8162,4.5056,5.9471,-96.9952,-79.331
331,298.15,9.90349,-0.12111,2457.9193,2.4149,0.0,0.8642,-1.4227,-17.4831,-17.0819
332,303.15,6.88755,-0.92843,7427.96394,2.1292,3.0395,3.2217,-0.3384,-60.6423,-60.4118
333,323.15,8.55427,-0.28121,4580.90839,2.9903,1.4922,2.1097,-5.2037,-49.4274,-48.5569
334,293.15,7.18539,-0.84438,19983.56767,8.4894,1.7661,4.3252,7.7031,-95.5481,-79.46
335,293.15,0.83291,-0.53828,16578.82516,9.1931,0.0,2.9618,-8.1875,-67.9502,-55.3053
336,298.15,5.86079,-0.33941,6699.21602,5.511,0.0,1.5687,-0.5443,-36.1844,-26.9947
337,293.15,7.64969,-0.27272,4312.21654,4.7396,0.0,1.4889,-2.7668,-33.9959,-28.0082
338,293.15,1.94591,-0.27641,15145.10727,8.0012,0.0,2.2062,-8.4089,-55.0795,-52.3012
340,298.15,6.57925,-0.30703,5444.31665,5.1151,0.0,1.526,-1.6569,-35.0347,-27.4756
341,293.15,4.85203,-0.50987,11376.56933,7.5389,0.0,2.8561,-1.9703,-61.5894,-40.3193
342,298.15,4.59915,-0.44173,12140.8675,7.2006,0.0,2.3747,-3.622,-53.8554,-57.4774
343,298.15,-7.80492,-0.07221,19176.48344,3.1006,0.0,1.0649,0.5124,-27.7723,-27.2598
344,298.15,4.20767,-0.14836,5011.60738,4.1879,0.0,1.3115,-1.3418,-32.235,-27.9751
345,293.15,4.75359,-0.1464,5188.45807,2.7406,0.0,1.2006,3.7605,-30.6257,-19.5307
347,295.15,8.31874,-0.66832,6586.40934,4.808,1.9553,2.9361,-3.4053,-61.5066,-53.9441
348,298.15,1.72277,-0.32026,10934.82158,3.6298,0.0,2.2031,7.2718,-52.6366,-33.7418
349,295.15,5.76915,-0.57921,11366.89263,8.2549,0.0,3.2361,-2.001,-69.5556,-49.6042
350,298.15,4.2223,-0.57516,14174.90684,7.9659,0.0,2.999,-1.1921,-67.6663,-53.8269
351,294.15,8.37101,-0.96155,19189.53217,10.8836,0.9672,5.3376,-0.9466,-114.0385,-92.2374
352,297.15,2.71469,-0.41182,11236.52079,6.3922,0.0,1.6024,2.7851,-37.4305,-24.4915
354,298.15,1.87794,-0.04893,4791.50006,2.2214,0.0,0.6296,1.6956,-16.7723,-15.0767
355,293.15,-2.55105,-0.35071,20081.63254,4.9143,0.0,1.8786,-1.7203,-44.7113,-39.9682
356,298.15,9.82011,-0.22247,3889.31889,3.7417,0.0,1.2687,-7.3038,-28.9412,-29.8815
357,298.15,11.58058,-0.17494,3375.49039,3.2464,0.0,0.8043,-0.858,-15.445,-16.3031
358,298.15,5.10595,-0.66614,19147.04105,9.4816,0.0,3.6766,-1.2621,-82.1637,-76.5668
360,298.15,4.07754,-0.36425,8102.93844,5.8419,0.0,1.5918,0.5656,-36.8588,-26.2737
361,293.15,8.16052,-0.83107,13506.09621,9.9187,0.0,4.0101,-1.8515,-81.8934,-42.7636
362,293.15,6.41182,-0.16215,3920.38808,4.5743,0.0,1.2474,-2.8718,-30.6561,-26.3857
363,293.15,3.62966,-0.43045,12209.30286,7.6622,0.0,3.1816,1.771,-71.9468,-40.0223
364,298.15,7.69621,-0.29502,6216.16162,4.637,0.0,1.3787,-5.0539,-31.3754,-28.8893
365,298.15,8.89577,-0.2286,5575.45611,3.69,0.0,0.8265,1.3789,-15.9383,-14.5594
366,293.15,11.51293,-0.49995,4005.14157,2.9236,2.5675,2.9614,-2.6863,-55.5799,-58.2662
367,298.15,-6.17677,-0.07065,19169.46668,2.9123,0.0,0.9476,0.513,-24.8523,-24.0226
368,298.15,0.69313,-0.71385,17286.15386,8.1687,0.0,3.8585,-2.507,-83.4411,-56.496
369,296.15,1.09872,-0.47178,15536.58116,3.9495,0.95,2.5852,-3.9777,-55.4158,-58.1849
370,298.15,3.4012,-0.97497,19694.36338,5.8824,1.906,3.1984,-4.4049,-68.0514,-60.5778
371,294.15,6.55108,-0.67511,13318.74923,8.7337,0.0,3.7182,-1.2919,-81.7758,-58.937
372,293.15,-0.91629,-0.46435,14999.49594,6.9274,0.0,1.6456,5.0048,-38.638,-22.8565
373,310.15,5.55296,-0.92789,14221.26798,6.2975,1.5069,3.4569,1.6839,-71.3661,-64.198
374,298.15,7.64969,-1.14505,16071.0396,7.7735,2.7024,4.3624,5.2117,-93.5693,-73.6482
375,298.15,-8.8575,-0.04586,24219.64871,1.6323,0.0,0.8755,3.5785,-22.0003,-18.1443
376,298.15,4.11251,-0.31768,5450.95837,2.5816,1.1068,1.6611,-0.7231,-38.053,-38.5924
377,298.15,2.79107,-0.31621,8472.57795,3.1982,0.0,1.209,1.6536,-27.78,-21.0559
378,298.15,7.46737,-0.38771,6569.07415,5.2209,0.0,1.4323,-0.0767,-32.8894,-24.7498
379,293.15,7.6009,-0.35696,5632.04957,5.5938,0.0,2.0799,-3.312,-46.6896,-35.0372
381,298.15,2.89026,-0.45355,12164.0948,6.9514,0.0,2.2287,-3.6222,-50.313,-53.9352
382,297.15,7.49565,-0.57316,6799.67931,2.7101,2.1703,2.4695,-2.8867,-54.2453,-57.1321
383,293.15,1.06471,-0.69257,23079.82562,6.007,1.1543,3.5993,-2.3868,-81.9116,-69.9528
384,294.15,5.85793,-0.71069,15195.69279,9.4296,0.0,3.8003,-0.1645,-83.9624,-60.5204
385,293.15,1.89516,-0.57995,14956.46961,7.1617,0.0,3.3646,-0.6233,-72.834,-50.6203
386,298.15,7.97247,-0.28991,6206.67823,4.7628,0.0,1.4015,-5.0687,-32.2316,-29.4887
387,293.15,2.3979,-0.50262,16082.0815,8.7682,0.0,3.4635,4.0183,-78.6374,-37.5642
388,293.15,6.38012,-0.28414,4344.22666,4.5451,0.8769,1.9902,-1.8362,-46.8716,-43.0121
389,293.15,3.91193,-0.89271,26770.48967,8.2987,1.2718,4.4799,-3.793,-101.8383,-91.0045
390,293.15,2.94444,-0.45738,14076.58423,8.6829,0.0,3.4809,2.7753,-78.4238,-38.9732
391,293.15,5.50126,-0.13714,3805.12205,2.9271,0.0,0.9574,-6.3819,-19.5889,-25.9708
392,293.15,0.95551,-0.5317,13964.59936,6.392,0.0,2.7812,-4.1221,-60.58,-42.7528
393,298.15,8.97965,-0.72691,11315.76005,6.9526,1.056,3.415,-6.2848,-71.3413,-68.5412
394,298.15,5.48064,-0.19491,5011.95265,5.1162,0.0,1.314,-1.7595,-32.6108,-26.442
395,296.15,3.39585,-0.10286,5584.70287,0.8998,0.0,0.7933,3.1884,-15.3947,-10.9744
396,298.15,4.43195,-0.09504,5038.73799,2.6609,0.0,1.0847,-0.8116,-26.4503,-23.0735
397,294.15,7.79565,-0.64676,11495.79569,8.5863,0.0,3.6557,-2.3891,-80.39,-61.5491
398,293.15,5.79301,-0.80844,13623.93689,8.5605,0.0,3.5635,-1.7431,-70.631,-33.9247
399,293.15,6.10925,-0.15918,3917.9106,4.2674,0.0,1.1737,-2.8744,-29.0385,-25.5815
400,298.15,-10.21546,-0.03339,26964.45267,0.8441,0.0,0.7578,5.1115,-18.5262,-13.0633
401,298.15,4.78749,-0.53096,17582.62288,5.6931,1.216,3.5537,-5.7461,-83.0473,-78.5897
403,293.15,9.19923,-0.11961,2451.82042,2.6407,0.0,0.981,-1.4282,-20.028,-20.1018
404,293.15,8.94246,-0.45868,11264.26923,3.2097,1.111,2.7156,-6.1911,-54.0901,-53.9582
407,298.15,7.82405,-0.76512,15883.16192,6.9137,2.8215,4.2511,5.0696,-94.3428,-82.3304
408,293.15,9.94271,-0.11718,2841.50315,2.3995,0.0,0.8484,-1.1615,-17.1003,-16.5923
409,293.15,-0.51083,-0.69388,23467.69085,8.0183,1.3511,4.6923,-5.4991,-108.3147,-97.2491
410,293.15,7.84776,-0.33509,5535.80306,5.0804,0.0,2.0732,-7.783,-42.9319,-43.9276
411,298.15,3.3673,-0.15842,4049.98583,3.3468,0.0,1.2463,2.2286,-32.2471,-21.9745
413,294.15,8.25323,-0.87552,10429.01218,6.2322,1.5945,3.8861,-3.2841,-80.7691,-70.6866
414,293.15,3.3322,-0.69219,25861.95523,11.365,0.0,4.1497,-10.4947,-94.3842,-72.7859
415,298.15,-8.42001,-0.04478,24204.7092,1.4814,0.0,0.7705,3.579,-19.4025,-15.2985
416,288.15,5.04343,-0.21728,5763.99666,5.2689,0.0,2.2632,-4.1721,-52.7054,-49.5255
417,293.15,3.74479,-0.17165,4128.70952,2.9277,0.0,1.3901,2.9638,-35.2367,-25.6486
418,293.15,0.53053,-0.50246,21630.83565,8.1313,0.0,3.4663,1.065,-71.2582,-34.5099
419,298.15,4.99043,-0.31661,5445.09027,2.7097,1.0983,1.7117,-0.7254,-39.3921,-40.1175
422,293.15,10.84349,-0.28214,2155.77902,3.0521,0.0,1.7737,-6.9039,-32.5696,-31.9335
423,298.15,0.73141,-0.0601,7471.12062,2.3346,0.0,0.5009,4.5895,-13.8589,-8.423
424,298.15,6.88346,-0.32249,7557.16886,5.034,0.0,1.4174,-3.9506,-32.748,-28.705
426,298.15,8.43381,-0.51206,6127.68895,4.7525,1.0553,2.537,-3.6633,-56.3091,-54.6198
427,298.15,3.91192,-1.45262,28571.65877,10.6119,0.8446,5.9247,-6.1747,-116.4666,-86.3089
428,298.15,-0.51086,-0.70301,28551.37186,11.2706,0.0,5.0653,-3.3501,-117.1956,-93.2294
429,298.15,-9.36349,-0.04438,24163.77064,1.6236,0.0,0.8047,3.5777,-20.3331,-16.1842
431,293.15,2.04122,-0.57698,18853.81058,9.8196,0.0,3.1005,-7.0651,-71.1345,-55.4013
432,298.15,5.81413,-0.61382,13216.54279,8.1186,0.0,2.6405,-1.9974,-59.3631,-47.8232
433,291.15,6.46138,-0.75998,6240.42876,2.8206,1.8073,2.4532,-7.3228,-47.9668,-44.2349
434,295.15,8.92266,-0.99816,10961.36403,6.3107,2.6565,4.2554,-3.0782,-86.8492,-79.0076
435,298.15,5.56826,-0.65508,15086.64583,8.8829,0.0,2.9166,-0.8797,-65.6162,-49.6549
436,298.15,-0.23953,-0.04676,6604.51725,2.2361,0.0,0.6217,2.4791,-16.6005,-14.1214
437,293.15,5.07517,-0.69417,19531.63686,10.4403,0.0,4.2188,-3.7784,-95.1613,-88.0173
438,293.15,4.52179,-0.1536,5011.42948,4.5085,0.0,1.394,-1.3406,-34.0839,-29.1854
440,298.15,-6.13303,-0.0584,21608.77894,2.2318,0.0,0.8734,2.0464,-22.4954,-19.9182
441,294.15,6.21461,-0.74895,15453.87697,9.5711,0.0,4.2318,-6.271,-91.1256,-76.1343
442,298.15,-10.59663,-0.03245,26938.73448,0.8241,0.0,0.7218,5.1112,-17.6643,-12.1299
443,298.15,-11.80998,-0.01967,29866.49613,0.0,0.0,0.6174,6.6436,-14.4694,-7.5373
444,293.15,6.84055,-0.13795,3865.53501,3.5246,0.0,1.0205,-1.9307,-24.7455,-26.6762
445,294.15,7.93982,-0.45329,7503.09122,6.4089,0.0,2.5941,-2.6329,-57.3306,-47.0027
447,273.15,4.24839,-0.42583,8230.79665,1.4152,2.7879,2.8936,-7.0515,-62.3287,-63.8878
448,293.15,8.98714,-0.68635,13461.24961,9.1205,0.0,4.0353,1.1016,-87.4638,-71.4953
449,291.15,6.90776,-0.57625,3360.14396,1.937,2.4939,2.7379,-4.6236,-59.9255,-60.9748
450,298.15,8.05833,-0.70935,6265.28747,3.859,1.8183,2.2291,0.0125,-45.9125,-38.6694
451,293.15,4.2485,-0.15717,4052.63793,3.3352,0.0,1.2715,2.2305,-32.8272,-21.8847
452,293.15,4.44617,-0.72305,21121.30046,9.7242,0.0,3.7098,6.8153,-82.1395,-36.6506
453,293.15,7.29302,-0.14089,3868.50101,3.3635,0.0,0.963,-1.9324,-23.3627,-25.295
454,293.15,5.91539,-0.1683,6199.20785,3.9556,0.0,1.2208,0.608,-29.1993,-28.5913
455,303.15,5.52146,-0.07344,4818.21036,3.0307,0.0,0.5099,1.3928,-14.7019,-11.9372
456,295.15,4.89087,-0.66039,18443.52367,8.2115,0.0,3.3749,-0.658,-72.5563,-46.7504
457,298.15,4.27667,-0.33129,4284.7895,3.092,1.0503,1.6441,-2.2582,-37.9792,-40.2374
458,298.15,5.11195,-0.68682,17144.78519,9.0192,0.0,2.7888,0.2365,-63.057,-47.6553
459,298.15,3.42751,-0.0476,4809.07608,1.8953,0.0,0.484,1.6966,-13.0639,-10.869
460,298.15,-7.98251,-0.0472,24213.4775,1.6517,0.0,0.8867,3.5791,-22.2804,-18.3264
461,295.15,6.17411,-0.99837,12698.61072,7.0563,2.3706,4.3925,-1.9519,-89.4386,-81.9809
462,298.15,8.72095,-0.18701,3885.4227,4.01,0.0,0.8592,-2.4598,-20.6411,-23.1009
463,298.15,3.91202,-1.0127,16998.7486,6.1024,2.0547,3.6419,-4.8952,-77.4844,-66.1962
464,295.65,10.72878,-0.51575,5164.81911,4.4977,1.5488,2.4394,-1.6361,-51.5477,-53.1838
466,295.15,-0.26901,-0.20712,15866.91422,5.2201,0.0,2.0712,-5.3707,-50.0357,-48.6896
467,298.15,-7.09897,-0.05852,21601.78609,2.3602,0.0,0.9339,2.0458,-24.0299,-21.6632
469,296.15,5.29836,-0.55961,13978.82967,5.9438,1.0663,2.5766,-13.8511,-58.974,-68.1087
470,298.15,6.42011,-0.46636,7452.26119,6.8834,0.0,2.7989,-2.6322,-61.9298,-49.087
471,293.15,4.89035,-0.19165,5013.69624,4.9537,0.0,1.2557,-1.8762,-30.7783,-25.4127
472,293.15,8.36171,-0.52035,4738.17279,4.3037,1.8458,2.4916,-1.7457,-56.0269,-57.7726
473,293.15,6.10925,-0.64729,10733.34332,6.2697,0.6611,2.2858,3.4014,-48.4941,-36.0501
474,293.05,7.11477,-0.27976,4757.68925,3.1074,1.1484,1.7881,-1.3391,-40.9216,-37.9697
475,298.15,5.95324,-0.26216,4572.7033,3.2904,1.1965,2.1677,-5.2072,-50.8743,-50.0238
476,298.15,6.69699,-0.28882,6774.566,1.814,1.1809,1.5648,0.8046,-35.5512,-34.6231
477,293.15,7.01302,-0.58642,4014.93249,3.1163,1.2443,3.0131,-8.8416,-55.3189,-54.1858
478,298.15,9.55393,-0.29915,5470.97704,2.0498,1.1048,1.4054,-0.7321,-32.0061,-32.7382
479,293.15,12.10071,-0.53266,3279.57197,2.5721,1.675,2.224,-3.7013,-42.0719,-43.1299
480,310.15,4.69135,-0.96768,16166.5486,6.9052,1.4713,3.2988,2.2588,-67.4502,-59.2178
481,293.15,9.68034,-0.60067,6128.66025,4.1906,2.1074,2.7514,-3.5783,-61.4981,-65.0765
482,298.15,3.3322,-0.11378,5299.55526,3.366,0.0,1.1219,-1.681,-27.7517,-24.2188
483,298.15,8.96316,-0.70978,6269.20607,3.8885,1.8354,2.2629,0.0146,-46.548,-39.098
484,298.15,3.40111,-0.88545,18459.50143,6.9323,1.4711,3.8414,-5.7997,-78.2921,-72.4387
485,298.15,-8.71934,-0.04613,24191.83256,1.6328,0.0,0.847,3.579,-21.3328,-17.3014
486,303.15,3.8292,-0.44307,12051.41937,7.0221,0.0,2.936,-2.271,-61.3762,-36.7404
487,298.15,1.19402,-1.55498,29262.728,8.5973,2.5439,6.1421,-3.9633,-130.8556,-108.6586
488,298.15,2.807,-0.28469,11527.80362,5.5728,0.0,1.8158,4.4197,-42.6061,-26.9557
489,289.15,9.71716,-0.5445,18205.68706,6.2381,1.6009,2.6931,-11.8601,-57.5377,-69.3978
490,293.15,6.79122,-0.30267,5466.64552,2.2238,1.1491,1.5096,-0.7287,-34.5175,-35.1388
491,293.15,8.51719,-0.30111,4345.34779,4.7496,0.8786,2.0263,-1.8312,-47.6865,-43.1594
492,298.15,-0.60331,-0.02464,7455.73904,0.8322,0.0,0.4613,4.7628,-11.5666,-6.4868
493,293.15,5.20401,-0.54016,13760.99043,8.3369,0.0,2.7208,-3.1483,-61.9249,-50.7855
495,293.15,0.69313,-0.16693,9616.56407,1.4143,0.8813,1.168,6.7897,-26.8508,-19.6944
496,303.15,5.5835,-1.20373,13298.85444,3.0685,3.1275,3.8792,-3.9233,-76.4964,-67.6664
497,298.15,-8.06606,-0.05567,21586.02477,2.3677,0.0,0.9077,2.0439,-23.4227,-20.9237
498,295.15,5.76832,-0.64116,12919.48129,7.4552,0.5212,3.1076,0.9169,-65.3594,-52.7472
499,298.15,8.59066,-0.38245,6891.37684,6.1253,0.0,2.1893,-2.3257,-48.9866,-43.9331
500,293.15,9.4727,-0.56746,5076.80901,3.1839,2.1611,2.5551,-0.0514,-56.4319,-47.8778
501,293.15,-0.15082,-0.37684,15555.27419,5.7216,0.0,1.7797,-4.7884,-42.8851,-40.5709
502,298.15,-7.7681,-0.0563,21613.37945,2.2294,0.0,0.8746,2.0451,-22.5214,-20.0276
503,298.15,6.10925,-0.32972,4287.7157,3.0514,1.0381,1.6381,-2.2575,-37.7414,-39.999
504,298.15,4.09434,-0.74723,20668.69762,9.3954,0.0,3.9795,9.1325,-80.1661,-24.2896
505,298.15,7.09008,-0.35866,3333.79239,3.3952,1.0911,1.8986,-3.0506,-44.3218,-47.3723
506,298.15,8.58485,-0.68273,5552.61621,4.3748,2.0781,3.258,0.6222,-63.1677,-56.1927
507,298.15,4.38203,-0.40195,14005.27387,6.9651,0.0,2.0763,-9.1082,-47.9712,-49.5644
508,293.15,8.97462,-0.68757,7277.73148,3.7743,2.3465,2.6797,1.1117,-53.2474,-45.9166
509,298.15,2.70805,-0.42378,12927.63155,5.4412,0.6394,2.1299,-2.1859,-46.1105,-48.2964
510,289.15,7.17012,-0.63468,6094.70711,3.5213,1.6992,2.643,-7.9302,-54.1777,-55.3561
511,298.15,-5.51896,-0.07175,16919.57674,3.0495,0.0,0.7504,-1.0239,-20.3553,-20.5054
512,293.15,9.43348,-0.4849,5160.87965,4.6748,0.0,2.95,-7.8106,-53.2104,-41.4837
514,294.15,6.85723,-0.23067,7531.36934,1.6971,1.4727,1.1511,1.4237,-23.2723,-21.8486
515,298.15,9.5956,-0.88216,11382.26009,5.7428,2.4045,3.1099,4.3717,-66.048,-54.6196
516,294.15,8.61613,-0.80279,14001.07204,8.7417,0.9353,4.2033,-1.1856,-89.3594,-73.6696
517,298.15,7.03869,-0.56428,12328.76519,7.4664,0.0,3.5544,4.8801,-72.1016,-28.8384
518,295.15,8.21609,-0.56256,7957.71839,6.6884,0.7984,3.0281,-2.4312,-64.0965,-54.0957
519,293.15,-4.40884,-0.06994,19168.0066,2.9401,0.0,0.9549,0.5124,-25.0486,-24.1889
520,298.15,-6.72962,-0.06887,19193.9303,2.7468,0.0,0.8747,0.5128,-22.9935,-21.8985
521,293.15,9.49552,-0.4051,6731.79263,4.9369,0.9509,1.7162,0.8262,-39.4292,-38.6029
522,285.15,6.5722,-0.2279,7330.06687,2.1112,1.084,1.4573,-0.5007,-31.3846,-27.1173
523,298.15,1.62924,-0.03742,6045.86989,1.5754,0.0,0.5626,3.2297,-14.6155,-11.0902
525,293.15,7.6009,-0.21791,4968.88368,4.5741,0.0,0.9215,-1.3451,-22.2379,-23.583
526,298.15,7.64492,-0.31983,4301.62878,2.6785,1.0572,1.4816,-2.2627,-34.07,-36.3327
527,298.15,-4.34291,-0.08105,16903.24123,3.3661,0.0,0.9254,-1.0213,-24.744,-25.5071
528,298.15,11.86358,-1.24178,9128.43622,5.2773,4.9554,5.9076,1.6116,-119.3935,-100.4773
529,293.15,3.91208,-0.26772,15392.16185,5.0117,0.0,1.9038,7.4874,-44.3127,-27.8639
530,293.15,4.60522,-0.44052,15998.1296,7.5374,0.0,2.1608,-7.9967,-50.0443,-49.8746
531,298.15,-8.21254,-0.04726,24224.49605,1.6536,0.0,0.8938,3.5793,-22.4485,-18.3993
532,293.15,5.28827,-0.2954,5737.05925,4.2144,1.0527,2.3248,-4.2062,-53.9601,-51.3352
533,298.15,7.97247,-0.8019,5997.97488,5.3492,2.0198,4.0501,-2.7216,-81.0186,-62.887
534,297.15,7.78322,-0.20975,6183.80994,4.6425,0.0,1.1457,0.1875,-27.6203,-27.4328
535,293.15,1.82452,-0.6274,20193.92636,8.6589,0.0,3.7887,-4.9988,-84.9653,-73.2667
536,310.15,2.91243,-0.99979,19502.51772,7.3592,1.4385,3.3478,0.0695,-68.9786,-62.9371
537,303.15,9.99419,-0.55891,7129.61163,4.9111,1.8266,2.98,-2.4503,-63.8792,-62.3562
538,298.15,7.39018,-0.71581,6274.03749,4.2199,1.7009,2.2978,0.0112,-47.4604,-39.0291
539,291.15,9.02039,-0.83947,10004.7414,5.8704,2.3345,3.4692,0.304,-74.1616,-67.3509
541,295.15,7.09008,-0.61793,9469.81971,6.6552,0.5656,2.9069,-1.3339,-61.108,-51.8593
542,296.15,1.13427,-0.40724,22711.76146,9.0026,0.0,2.9329,-4.909,-68.8694,-51.1869
543,298.15,-4.94181,-0.08216,16879.04036,3.5759,0.0,1.0055,-1.0211,-26.8118,-27.8329
545,293.15,7.83201,-0.99967,20735.74992,8.3691,2.5281,4.7444,7.8806,-103.1438,-86.2065
546,303.15,9.74097,-0.55663,7966.31237,6.6272,0.8297,2.933,-2.4341,-62.4374,-56.4631
548,298.15,4.09434,-0.32997,4807.4882,3.1054,1.058,1.6512,-1.996,-38.146,-40.142
549,296.15,7.91206,-0.45679,5922.61515,1.8895,1.8118,1.7444,-0.588,-35.4151,-36.0031
550,310.15,5.44073,-0.95511,14175.22243,6.5684,1.4991,3.2825,1.2625,-67.1841,-60.1504
551,298.15,6.32077,-0.21228,4976.01709,3.5687,0.0,1.4065,-5.771,-32.1953,-32.2591
552,298.15,5.94803,-0.28939,6374.59927,5.1454,0.0,1.3735,-1.9158,-31.8897,-33.8055
553,293.15,5.01173,-0.71149,17963.56438,8.5264,0.0,4.1212,9.8192,-82.4457,-16.983
555,298.15,4.60525,-0.63727,17524.3957,6.1675,2.244,4.2911,-12.4305,-98.1512,-99.2729
556,298.15,-7.60554,-0.0558,21583.44441,2.2513,0.0,0.8468,2.0448,-21.8897,-19.1492
557,298.15,-8.06606,-0.05803,21571.38895,2.3702,0.0,0.9041,2.0453,-23.3406,-20.7415
558,298.15,8.29405,-0.6754,7954.17316,5.6673,1.8292,3.0447,-2.3307,-65.1759,-67.5066
560,293.15,1.02962,-0.54149,20839.72316,5.7752,0.8915,3.2859,-0.2118,-72.1391,-63.2854
561,293.15,-5.66354,-0.05729,21589.23556,2.1198,0.0,0.7855,2.0463,-20.3337,-17.6843
563,298.15,-5.54048,-0.08165,16856.06425,3.7104,0.0,1.0352,-1.0223,-27.6299,-28.6522
564,298.15,1.05421,-0.0423,6650.83574,1.7757,0.0,0.3564,2.4838,-9.9649,-7.4259
565,298.15,-6.66171,-0.05982,21628.96967,2.4047,0.0,0.9959,2.046,-25.5233,-23.1283
566,298.15,2.63189,-0.82836,18774.05005,7.3648,0.6727,4.1124,-2.4628,-83.6252,-65.4935
567,298.15,-8.20978,-0.04527,24168.96438,1.6559,0.0,0.8226,3.579,-20.782,-16.6386
568,298.15,-6.59376,-0.06777,19178.69302,2.6146,0.0,0.7806,0.5122,-20.6682,-19.4859
569,298.15,8.88184,-0.34181,3345.96656,2.8723,1.0695,1.6725,-3.0584,-38.9018,-41.9603
570,298.15,-4.14972,-0.08207,16924.73177,3.3775,0.0,0.9686,-1.0208,-25.7668,-26.7877
571,298.15,7.31322,-0.35615,3335.07437,3.332,1.0728,1.8781,-3.0521,-43.7933,-46.8454
572,298.15,5.56068,-0.66952,21242.89189,7.6996,0.5194,2.585,8.3583,-51.5931,-43.2348
573,298.15,-8.71934,-0.04501,24205.23652,1.6216,0.0,0.8395,3.5781,-21.1469,-17.1248
574,293.15,4.60517,-0.81312,20594.83082,10.5384,0.0,4.5208,6.7901,-96.2479,-34.6669
575,298.15,10.26085,-0.44901,4408.87613,2.8576,2.1372,2.2806,-2.6394,-44.0572,-46.6966
576,298.15,-5.92371,-0.06835,19205.84377,2.7153,0.0,0.8616,0.5129,-22.6579,-21.7094
577,298.15,5.3937,-0.64139,18857.23892,7.4088,0.5243,2.5612,7.2474,-50.9488,-43.7014
578,298.15,9.48037,-0.26715,2853.36446,4.223,0.0,1.8277,-2.6208,-40.7618,-34.0917
579,298.15,9.51044,-0.47886,3638.68174,2.9316,1.4816,1.7566,-3.6494,-35.3154,-38.9648
580,298.15,3.94158,-0.55027,13897.58349,7.7498,0.0,3.0527,-7.049,-62.0198,-51.9754
581,293.15,10.10268,-0.25907,4024.25428,4.5769,0.0,1.5678,-4.0088,-36.167,-35.1162
582,298.15,9.25618,-0.83236,9328.79837,6.837,2.3864,4.5285,3.5349,-96.2291,-73.2718
584,298.15,5.19301,-0.61249,16833.54002,7.165,0.5013,2.534,6.1375,-50.3142,-44.1767
585,298.15,8.86785,-0.48053,7077.13934,5.2912,0.0,1.9548,-3.3812,-41.1927,-26.9274
586,298.15,-5.51746,-0.08147,16856.76682,3.577,0.0,0.9718,-1.0217,-26.023,-26.7373
587,283.15,8.1157,-0.62806,21713.96669,9.6367,0.0,4.1714,1.4085,-85.9739,-49.5937
